"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013874","1965-10-23","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  172",",,0","   56",",,0","   40",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,,,"   40",",,X",,,,,,,,,"  264",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-10-24","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  122",",,0","   39",",,0","    0",",,X","   10",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  666",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-10-25","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  144",",,0","  -17",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  666",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-10-26","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  189",",,0","    6",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  660",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-10-27","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  211",",,0","   33",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  660",",,X",,,,,,,,,"  360","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-10-28","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  206",",,0","   50",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  660",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-10-29","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  156",",,0","   44",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  654",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-10-30","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  167",",,0","   17",",,0","   10",",,X","   20",",,X",,,,,,,,,,,,,,,,,,,,,"   94",",,X",,,,,,,,,"  618",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-10-31","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  217",",,0","   44",",,0","   10",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"   99",",,X",,,,,,,,,"  648",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-01","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  211",",,0","   50",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  648",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-02","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  206",",,0","   50",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  648",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-03","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  217",",,0","   50",",,0","   50",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,"   85",",,X",,,,,,,,,"  552",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-04","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  222",",,0","  100",",,0","   80",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,"   41",",,X",,,,,,,,,"  264",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-05","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  228",",,0","  128",",,0","   90",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,"   36",",,X",,,,,,,,,"  228",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-06","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  178",",,0","  122",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"    0",",,X",,,,,,,,,"    0",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-07","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  233",",,0","  100",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  642",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-08","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  239",",,0","   83",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,,,,,,,,"   97",",,X",,,,,,,,,"  618",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-09","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  233",",,0","  128",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"   26",",,X",,,,,,,,,"  168",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-10","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    3",",,0,null","    0",",,0,","    0",",,0,","  161",",,0","  117",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"    0",",,X",,,,,,,,,"    0",",,X",,,,,,,,,"   45","W,,X",,,,,,,,,,,"   54",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-11","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  133",",,0","  100",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"    0",",,X",,,,,,,,,"    0",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"   58",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-12","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   18",",,0,null","    0",",,0,","    0",",,0,","  117",",,0","  106",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"    0",",,X",,,,,,,,,"    0",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"   72",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-13","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  156",",,0","  100",",,0","   70",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"    3",",,X",,,,,,,,,"   18",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   40",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-14","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  189",",,0","   61",",,0","   50",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,,,"   66",",,X",,,,,,,,,"  414",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   45",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-15","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  206",",,0","   67",",,0","   80",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,,,"   73",",,X",,,,,,,,,"  456",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"   49",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-16","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  194",",,0","  100",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"   39",",,X",,,,,,,,,"  246",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"   76",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-17","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  178",",,0","   17",",,0","   30",",,X","   40",",,X",,,,,,,,,,,,,,,,,,,,,"   99",",,X",,,,,,,,,"  618",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-18","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  133",",,0","  -11",",,0","   40",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,"   38",",,X",,,,,,,,,"  240",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-19","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  167",",,0","   11",",,0","   60",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,"   54",",,X",,,,,,,,,"  336",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-20","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  183",",,0","   28",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"   97",",,X",,,,,,,,,"  600",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"   36",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-21","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  312",",,0,null","    0",",,0,","    0",",,0,","  211",",,0","   61",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"   20",",,X",,,,,,,,,"  126",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"   94",",,X","    1",",,X","    1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-22","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  198",",,0,null","    0",",,0,","    0",",,0,","  178",",,0","   78",",,0","   50",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,,,"   57",",,X",,,,,,,,,"  354",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   94",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-23","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  183",",,0","   39",",,0","   10",",,X","   10",",,X",,,,,,,,,,,,,,,,,,,,,"   99",",,X",,,,,,,,,"  606",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   54",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-24","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   18",",,0,null","    0",",,0,","    0",",,0,","  183",",,0","   61",",,0","   90",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,"   51",",,X",,,,,,,,,"  312",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-25","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    5",",,0,null","    0",",,0,","    0",",,0,","  117",",,0","   89",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"    0",",,X",,,,,,,,,"    0",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-26","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  217",",,0","   89",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,,,"   17",",,X",,,,,,,,,"  102",",,X",,,,,,,,,"  180","W,,X",,,,,,,,,,,"   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-27","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","   36",",,0,null","    0",",,0,","    0",",,0,","  183",",,0","   22",",,0","   60",",,X","   30",",,X",,,,,,,,,,,,,,,,,,,,,"   81",",,X",,,,,,,,,"  498",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"  152",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-11-28","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  161",",,0","    0",",,0","   50",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,"   51",",,X",,,,,,,,,"  312",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-29","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","   83",",,0","   -6",",,0","   30",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,,,"   87",",,X",,,,,,,,,"  534",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-11-30","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","   56",",,0","  -44",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  606",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-01","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","   83",",,0","  -50",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  606",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-02","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  144",",,0","  -39",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,,,"   93",",,X",,,,,,,,,"  564",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-03","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    5",",,0,null","    0",",,0,","    0",",,0,","  111",",,0","   11",",,0","   80",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,,,"   10",",,X",,,,,,,,,"   60",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-12-04","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  128",",,0","    6",",,0","   60",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,"   91",",,X",,,,,,,,,"  552",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   98",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-05","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  189",",,0","   -6",",,0","   70",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,,,"   88",",,X",,,,,,,,,"  534",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-06","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  144",",,0","   11",",,0","   40",",,X","   40",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  600",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-07","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","   89",",,0","  -39",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  600",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-08","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  144",",,0","  -67",",,0","    0",",,X","   10",",,X",,,,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  600",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-09","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  167",",,0","    0",",,0","   50",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,,,"   87",",,X",,,,,,,,,"  522",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-10","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  183",",,0","   -6",",,0","   40",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,"   92",",,X",,,,,,,,,"  552",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-11","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  161",",,0","   33",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,,,"   16",",,X",,,,,,,,,"   96",",,X",,,,,,,,,"  135","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013874","1965-12-12","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","  175",",,0,null","    0",",,0,","    0",",,0,","  183",",,0","   83",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,"    6",",,X",,,,,,,,,"   36",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"  107",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013874","1965-12-13","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","    0",",,0,null","    0",",,0,","    0",",,0,","  183",",,0","   44",",,0","   50",",,X","   30",",,X",,,,,,,,,,,,,,,,,,,,,"   70",",,X",,,,,,,,,"  420",",,X",,,,,,,,,"  225","W,,X",,,,,,,,,,,"   67",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
