"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012916","1957-03-30","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  233",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1036",",,X",,,,,,,,,,,,,,,,,,,"   90","W,,X",,,,,,,,,"  103",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-03-31","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  498",",,X,2400","    0",",,X","    0",",,X","  261",",,X","  172",",,X",,,,,,,,,,,,,,,,,,," 1300",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"  149",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-01","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  283",",,X","  161",",,X",,,,,,,,,,,,,,,,,,," 1206",",,X",,,,,,,,,,,,,,,,,,,"  225","W,,X",,,,,,,,,"  118",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-02","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  283",",,X","  172",",,X",,,,,,,,,,,,,,,,,,," 1406",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"  103",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-03","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  272",",,X","  217",",,X",,,,,,,,,,,,,,,,,,," 2012",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-04","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  919",",,X,2400","    0",",,X","    0",",,X","  239",",,X","  150",",,X",,,,,,,,,,,,,,,,,,," 0100",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"  180",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-05","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  206",",,X","  111",",,X",,,,,,,,,,,,,,,,,,," 1448",",,X",,,,,,,,,,,,,,,,,,,"  293","W,,X",,,,,,,,,"  144",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-06","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  222",",,X","   83",",,X",,,,,,,,,,,,,,,,,,," 1742",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-07","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0","T,,X,2400","    0",",,X","    0",",,X","  256",",,X","  139",",,X",,,,,,,,,,,,,,,,,,," 1024",",,X",,,,,,,,,,,,,,,,,,,"  158","W,,X",,,,,,,,,"  123",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-08","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   10",",,X,2400","    0",",,X","    0",",,X","  267",",,X","  111",",,X",,,,,,,,,,,,,,,,,,," 2248",",,X",,,,,,,,,,,,,,,,,,,"   23","W,,X",,,,,,,,,"  180",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-09","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  183",",,X","   78",",,X",,,,,,,,,,,,,,,,,,," 0042",",,X",,,,,,,,,,,,,,,,,,,"   45","W,,X",,,,,,,,,"  149",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-10","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   10",",,X,2400","    0",",,X","    0",",,X","  217",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1124",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-11","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  287",",,X,2400","    0",",,X","    0",",,X","  217",",,X","  139",",,X",,,,,,,,,,,,,,,,,,," 0718",",,X",,,,,,,,,,,,,,,,,,,"   45","W,,X",,,,,,,,,"  118",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-12","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  256",",,X","  106",",,X",,,,,,,,,,,,,,,,,,," 1512",",,X",,,,,,,,,,,,,,,,,,,"   23","W,,X",,,,,,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-13","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  211",",,X","  111",",,X",,,,,,,,,,,,,,,,,,," 0954",",,X",,,,,,,,,,,,,,,,,,,"   23","W,,X",,,,,,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-14","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  194",",,X","  106",",,X",,,,,,,,,,,,,,,,,,," 0954",",,X",,,,,,,,,,,,,,,,,,,"   45","W,,X",,,,,,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-15","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  217",",,X","  100",",,X",,,,,,,,,,,,,,,,,,," 1148",",,X",,,,,,,,,,,,,,,,,,,"   90","W,,X",,,,,,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-16","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   20",",,X,2400","    0",",,X","    0",",,X","  239",",,X","  150",",,X",,,,,,,,,,,,,,,,,,," 1818",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"  129",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-17","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  137",",,X,2400","    0",",,X","    0",",,X","  289",",,X","  189",",,X",,,,,,,,,,,,,,,,,,," 1654",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,"  139",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-18","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  289",",,X","  172",",,X",,,,,,,,,,,,,,,,,,," 1736",",,X",,,,,,,,,,,,,,,,,,,"  158","W,,X",,,,,,,,,"   67",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-19","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  283",",,X","  194",",,X",,,,,,,,,,,,,,,,,,," 1036",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"  108",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-20","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0","T,,X,2400","    0",",,X","    0",",,X","  267",",,X","  211",",,X",,,,,,,,,,,,,,,,,,," 1636",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-21","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  294",",,X","  200",",,X",,,,,,,,,,,,,,,,,,," 1442",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   98",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-22","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  289",",,X","  206",",,X",,,,,,,,,,,,,,,,,,," 1442",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"   93",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-23","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0","T,,X,2400","    0",",,X","    0",",,X","  272",",,X","  200",",,X",,,,,,,,,,,,,,,,,,," 1236",",,X",,,,,,,,,,,,,,,,,,,"  158","W,,X",,,,,,,,,"  103",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-24","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  278",",,X","  206",",,X",,,,,,,,,,,,,,,,,,," 1418",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-25","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    5",",,X,2400","    0",",,X","    0",",,X","  283",",,X","  189",",,X",,,,,,,,,,,,,,,,,,," 1506",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,"   77",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-26","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0","T,,X,2400","    0",",,X","    0",",,X","  278",",,X","  200",",,X",,,,,,,,,,,,,,,,,,," 1318",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,"   93",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-04-27","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  283",",,X","  189",",,X",,,,,,,,,,,,,,,,,,," 1600",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"   98",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-28","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  289",",,X","  194",",,X",,,,,,,,,,,,,,,,,,," 1724",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"   93",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-29","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  272",",,X","  194",",,X",,,,,,,,,,,,,,,,,,," 1448",",,X",,,,,,,,,,,,,,,,,,,"   90","W,,X",,,,,,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-04-30","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  335",",,X,2400","    0",",,X","    0",",,X","  256",",,X","  194",",,X",,,,,,,,,,,,,,,,,,," 1212",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"  103",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-01","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   28",",,X,2400","    0",",,X","    0",",,X","  233",",,X","  189",",,X",,,,,,,,,,,,,,,,,,," 0936",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   87",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-02","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   53",",,X,2400","    0",",,X","    0",",,X","  267",",,X","  200",",,X",,,,,,,,,,,,,,,,,,," 1736",",,X",,,,,,,,,,,,,,,,,,,"  248","W,,X",,,,,,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-03","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   64",",,X,2400","    0",",,X","    0",",,X","  283",",,X","  189",",,X",,,,,,,,,,,,,,,,,,," 1130",",,X",,,,,,,,,,,,,,,,,,,"  248","W,,X",,,,,,,,,"   93",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-04","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  250",",,X","  172",",,X",,,,,,,,,,,,,,,,,,," 2048",",,X",,,,,,,,,,,,,,,,,,,"   23","W,,X",,,,,,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-05","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  211",",,X","  139",",,X",,,,,,,,,,,,,,,,,,," 0012",",,X",,,,,,,,,,,,,,,,,,,"   45","W,,X",,,,,,,,,"  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-06","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  239",",,X","  144",",,X",,,,,,,,,,,,,,,,,,," 0436",",,X",,,,,,,,,,,,,,,,,,,"   45","W,,X",,,,,,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-07","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  267",",,X","  133",",,X",,,,,,,,,,,,,,,,,,," 1518",",,X",,,,,,,,,,,,,,,,,,,"   90","W,,X",,,,,,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-08","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   53",",,X,2400","    0",",,X","    0",",,X","  272",",,X","  178",",,X",,,,,,,,,,,,,,,,,,," 1406",",,X",,,,,,,,,,,,,,,,,,,"   90","W,,X",,,,,,,,,"  103",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-09","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    5",",,X,2400","    0",",,X","    0",",,X","  267",",,X","  206",",,X",,,,,,,,,,,,,,,,,,," 1524",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,"  108",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-10","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0","T,,X,2400","    0",",,X","    0",",,X","  261",",,X","  200",",,X",,,,,,,,,,,,,,,,,,," 1436",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,"   67",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-11","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  294",",,X","  183",",,X",,,,,,,,,,,,,,,,,,," 1724",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   77",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-12","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  306",",,X","  217",",,X",,,,,,,,,,,,,,,,,,," 1612",",,X",,,,,,,,,,,,,,,,,,,"  158","W,,X",,,,,,,,,"   82",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-13","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  306",",,X","  222",",,X",,,,,,,,,,,,,,,,,,," 1124",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   93",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-14","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0","T,,X,2400","    0",",,X","    0",",,X","  311",",,X","  222",",,X",,,,,,,,,,,,,,,,,,," 1418",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   87",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-15","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  317",",,X","  211",",,X",,,,,,,,,,,,,,,,,,," 1518",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   62",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-16","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  317",",,X","  217",",,X",,,,,,,,,,,,,,,,,,," 1418",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,"   67",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-17","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    5",",,X,2400","    0",",,X","    0",",,X","  322",",,X","  206",",,X",,,,,,,,,,,,,,,,,,," 1042",",,X",,,,,,,,,,,,,,,,,,,"   68","W,,X",,,,,,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-18","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  311",",,X","  206",",,X",,,,,,,,,,,,,,,,,,," 1524",",,X",,,,,,,,,,,,,,,,,,,"  203","W,,X",,,,,,,,,"   72",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-19","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  328",",,X","  217",",,X",,,,,,,,,,,,,,,,,,," 1006",",,X",,,,,,,,,,,,,,,,,,,"  248","W,,X",,,,,,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-20","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  317",",,X","  211",",,X",,,,,,,,,,,,,,,,,,," 2318",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   77",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-21","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  311",",,X","  250",",,X",,,,,,,,,,,,,,,,,,," 1030",",,X",,,,,,,,,,,,,,,,,,,"  158","W,,X",,,,,,,,,"  129",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-22","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  317",",,X","  256",",,X",,,,,,,,,,,,,,,,,,," 0812",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-23","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   66",",,X,2400","    0",",,X","    0",",,X","  322",",,X","  250",",,X",,,,,,,,,,,,,,,,,,," 1230",",,X",,,,,,,,,,,,,,,,,,,"  158","W,,X",,,,,,,,,"  108",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-24","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  317",",,X","  244",",,X",,,,,,,,,,,,,,,,,,," 1154",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"   82",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-25","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  317",",,X","  244",",,X",,,,,,,,,,,,,,,,,,," 0930",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-26","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   20",",,X,2400","    0",",,X","    0",",,X","  311",",,X","  228",",,X",,,,,,,,,,,,,,,,,,," 1542",",,X",,,,,,,,,,,,,,,,,,,"  338","W,,X",,,,,,,,,"   98",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-05-27","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  306",",,X","  217",",,X",,,,,,,,,,,,,,,,,,," 0806",",,X",,,,,,,,,,,,,,,,,,,"   23","W,,X",,,,,,,,,"   93",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-28","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  294",",,X","  211",",,X",,,,,,,,,,,,,,,,,,," 0736",",,X",,,,,,,,,,,,,,,,,,,"   90","W,,X",,,,,,,,,"   62",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-29","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  306",",,X","  194",",,X",,,,,,,,,,,,,,,,,,," 1312",",,X",,,,,,,,,,,,,,,,,,,"   23","W,,X",,,,,,,,,"   77",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-30","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","    0",",,X,2400","    0",",,X","    0",",,X","  311",",,X","  211",",,X",,,,,,,,,,,,,,,,,,," 1600",",,X",,,,,,,,,,,,,,,,,,,"  203","W,,X",,,,,,,,,"   82",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00012916","1957-05-31","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   20",",,X,2400","    0",",,X","    0",",,X","  300",",,X","  211",",,X",,,,,,,,,,,,,,,,,,," 1412",",,X",,,,,,,,,,,,,,,,,,,"   90","W,,X",,,,,,,,,"  103",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-06-01","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","   28",",,X,2400","    0",",,X","    0",",,X","  300",",,X","  206",",,X",,,,,,,,,,,,,,,,,,," 1142",",,X",,,,,,,,,,,,,,,,,,,"  113","W,,X",,,,,,,,,"   77",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-06-02","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  130",",,X,2400","    0",",,X","    0",",,X","  294",",,X","  206",",,X",,,,,,,,,,,,,,,,,,," 1236",",,X",,,,,,,,,,,,,,,,,,,"  158","W,,X",,,,,,,,,"  123",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00012916","1957-06-03","29.99755","-90.27772","-1.0","NEW ORLEANS AIRPORT, LA US","  353",",,X,2400","    0",",,X","    0",",,X","  261",",,X","  200",",,X",,,,,,,,,,,,,,,,,,," 0400",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,"  113",",,X","    1",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
