"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMC","ACMC_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSC","ACSC_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00094847","1973-10-10","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  250",",,0","  150",",,0",,,"   50",",,X",,,"   50",",,X",,,,,,,,,,,,," 1424",",,X","   58",",,X",,,,,,,,,"  396",",,X",,,,,,,"  135","W,,X","  180","W,,X",,,,,,,,,"   82",",,X","   49",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-11","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  250",",,0","  128",",,0",,,"   50",",,X",,,"   60",",,X",,,,,,,,,,,,," 1618",",,X","   65",",,X",,,,,,,,,"  444",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   93",",,X","   54",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-12","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  267",",,0","  139",",,0",,,"   70",",,X",,,"   90",",,X",,,,,,,,,,,,," 1300",",,X","   67",",,X",,,,,,,,,"  456",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  123",",,X","   85",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-13","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   46",",,0,2400","    0",",,0","    0",",,0","  200",",,0","  150",",,0",,,"   70",",,X",,,"   90",",,X",,,,,,,,,,,,," 2330",",,X","   13",",,X",,,,,,,,,"   84",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  159",",,X","  116",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-14","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  206",",,0","   83",",,0",,,"   10",",,X",,,"   10",",,X",,,,,,,,,,,,," 1400",",,X","  100",",,X",,,,,,,,,"  672",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"  144",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-15","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  200",",,0","   78",",,0",,,"   50",",,X",,,"   90",",,X",,,,,,,,,,,,," 1248",",,X","   23",",,X",,,,,,,,,"  156",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  118",",,X","   85",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-16","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  128",",,0","   28",",,0",,,"   50",",,X",,,"   50",",,X",,,,,,,,,,,,," 1624",",,X","   59",",,X",,,,,,,,,"  390",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  159",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-17","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  139",",,0","   61",",,0",,,"   80",",,X",,,"   60",",,X",,,,,,,,,,,,," 1524",",,X","   57",",,X",,,,,,,,,"  378",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,,,"  149",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-18","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  128",",,0","    6",",,0",,,"   50",",,X",,,"   50",",,X",,,,,,,,,,,,," 0824",",,X","   66",",,X",,,,,,,,,"  438",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  139",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-19","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  189",",,0","  -17",",,0",,,"   50",",,X",,,"   80",",,X",,,,,,,,,,,,," 1342",",,X","   27",",,X",,,,,,,,,"  174",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  134",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-20","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   44",",,0",,,"   40",",,X",,,"   70",",,X",,,,,,,,,,,,," 1106",",,X","   44",",,X",,,,,,,,,"  288",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"   98",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-21","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   11",",,0",,,"    0",",,X",,,"    0",",,X",,,,,,,,,,,,," 1324",",,X","  100",",,X",,,,,,,,,"  648",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,,,"   72",",,X","   40",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-22","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  189",",,0","   22",",,0",,,"   20",",,X",,,"   50",",,X",,,,,,,,,,,,," 1436",",,X","   69",",,X",,,,,,,,,"  450",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,,,"   72",",,X","   40",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-23","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  217",",,0","   11",",,0",,,"   10",",,X",,,"    0",",,X",,,,,,,,,,,,," 1354",",,X","  100",",,X",,,,,,,,,"  648",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"   62",",,X","   49",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-24","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  228",",,0","   22",",,0",,,"   20",",,X",,,"   10",",,X",,,,,,,,,,,,," 1430",",,X","   90",",,X",,,,,,,,,"  576",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"   82",",,X","   72",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-25","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  256",",,0","   94",",,0",,,"   10",",,X",,,"   20",",,X",,,,,,,,,,,,," 1612",",,X","   84",",,X",,,,,,,,,"  540",",,X",,,,,,,"  270","W,,X","  225","W,,X",,,,,,,,,"  154",",,X","  107",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-26","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  183",",,0","   67",",,0",,,"   40",",,X",,,"   70",",,X",,,,,,,,,,,,," 1448",",,X","   74",",,X",,,,,,,,,"  468",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   87",",,X","   63",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-10-27","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   13",",,0,2400","    0",",,0","    0",",,0","  150",",,0","   33",",,0",,,"   70",",,X",,,"  100",",,X",,,,,,,,,,,,," 2336",",,X","   25",",,X",,,,,,,,,"  162",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,,,"  139",",,X","   94",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-28","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","  173",",,0,2400","    0",",,0","    0",",,0","  117",",,0","   72",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 0100",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   90","W,,X","  113","W,,X",,,,,,,,,"  139",",,X","  103",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-29","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   71",",,0,2400","    0",",,0","    0",",,0","  100",",,0","   72",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1554",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,,,"  129",",,X","   89",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-30","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   10",",,0,2400","    0",",,0","    0",",,0","  111",",,0","   89",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1242",",,X","    4",",,X",,,,,,,,,"   24",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  113",",,X","   85",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-10-31","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","  112",",,0,2400","    0",",,0","    0",",,0","  122",",,0","   78",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 2306",",,X","    3",",,X",,,,,,,,,"   18",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"  159",",,X","  107",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-01","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    3",",,0,2400","    0",",,0","    0",",,0","  122",",,0","   67",",,0",,,"   70",",,X",,,"   50",",,X",,,,,,,,,,,,," 1124",",,X","   88",",,X",,,,,,,,,"  546",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"  216",",,X","  148",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-02","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   20",",,0,2400","    0",",,0","    0",",,0","  111",",,0","   39",",,0",,,"   80",",,X",,,"   90",",,X",,,,,,,,,,,,," 1512",",,X","   39",",,X",,,,,,,,,"  240",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  129",",,X","   85",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-03","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   89",",,0","    6",",,0",,,"   10",",,X",,,"   20",",,X",,,,,,,,,,,,," 1054",",,X","   80",",,X",,,,,,,,,"  492",",,X",,,,,,,"  338","W,,X","  315","W,,X",,,,,,,,,"  113",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-04","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   83",",,0","    6",",,0",,,"   80",",,X",,,"   70",",,X",,,,,,,,,,,,," 1406",",,X","   82",",,X",,,,,,,,,"  504",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"   87",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-05","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   39",",,0","  -33",",,0",,,"   40",",,X",,,"   50",",,X",,,,,,,,,,,,," 1754",",,X","   88",",,X",,,,,,,,,"  540",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,,,"  164",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-06","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   56",",,0","  -67",",,0",,,"   10",",,X",,,"    0",",,X",,,,,,,,,,,,," 1306",",,X","  100",",,X",,,,,,,,,"  612",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  154",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-07","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   56",",,0","  -67",",,0",,,"   60",",,X",,,"   70",",,X",,,,,,,,,,,,," 1154",",,X","   44",",,X",,,,,,,,,"  264",",,X",,,,,,,"  270","W,,X","  225","W,,X",,,,,,,,,"   87",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-08","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   56",",,0","  -17",",,0",,,"   90",",,X",,,"   90",",,X",,,,,,,,,,,,," 1154",",,X","   66",",,X",,,,,,,,,"  402",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"  164",",,X","  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-09","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    5",",,0,2400","    3",",,0","    0","T,,0","   22",",,0","  -28",",,0",,,"   90",",,X",,,"   80",",,X",,,,,,,,,,,,," 1100",",,X","   23",",,X",,,,,,,,,"  138",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  154",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094847","1973-11-10","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   50",",,0","  -50",",,0",,,"   50",",,X",,,"   80",",,X",,,,,,,,,,,,," 0036",",,X","   31",",,X",,,,,,,,,"  186",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  103",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-11","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    3",",,0,2400","    0","T,,0","    0","T,,0","   44",",,0","  -61",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1518",",,X","    1",",,X",,,,,,,,,"    6",",,X",,,,,,,"  225","W,,X","  180","W,,X",,,,,,,,,"  103",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00094847","1973-11-12","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  122",",,0","   33",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1436",",,X","   16",",,X",,,,,,,,,"   96",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  134",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-13","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0","T,,0,2400","    0",",,0","    0",",,0","  167",",,0","   83",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1854",",,X","    3",",,X",,,,,,,,,"   18",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  144",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-14","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   13",",,0,2400","    0",",,0","    0",",,0","  189",",,0","   61",",,0",,,"   70",",,X",,,"   70",",,X",,,,,,,,,,,,," 0248",",,X","   68",",,X",,,,,,,,,"  402",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  154",",,X","  116",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-15","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","  185",",,0,2400","    0","T,,0","    0",",,0","  139",",,0","   22",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 2142",",,X","    1",",,X",,,,,,,,,"    6",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  159",",,X","  112",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00094847","1973-11-16","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   22",",,0","  -22",",,0",,,"   90",",,X",,,"   90",",,X",,,,,,,,,,,,," 0112",",,X","   12",",,X",,,,,,,,,"   72",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  139",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-17","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   67",",,0","  -56",",,0",,,"   40",",,X",,,"   60",",,X",,,,,,,,,,,,," 1448",",,X","   82",",,X",,,,,,,,,"  480",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"   93",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-18","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   10",",,0,2400","    0",",,0","    0",",,0","   94",",,0","    6",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1254",",,X","    3",",,X",,,,,,,,,"   18",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"   77",",,X","   54",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-19","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","   83",",,0","    6",",,0",,,"   90",",,X",,,"  100",",,X",,,,,,,,,,,,," 1736",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"   62",",,X","   45",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-20","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  106",",,0","   61",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1530",",,X","   19",",,X",,,,,,,,,"  108",",,X",,,,,,,"  113","W,,X","   90","W,,X",,,,,,,,,"  108",",,X","   76",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-21","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","  124",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   67",",,0",,,"   80",",,X",,,"  100",",,X",,,,,,,,,,,,," 1830",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  180",",,X","  161",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-22","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  139",",,0","    6",",,0",,,"   20",",,X",,,"   40",",,X",,,,,,,,,,,,," 1800",",,X","   84",",,X",,,,,,,,,"  486",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,,,"  108",",,X","   67",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-23","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0",",,0,2400","    0",",,0","    0",",,0","  144",",,0","   22",",,0",,,"   50",",,X",,,"   60",",,X",,,,,,,,,,,,," 2212",",,X","   57",",,X",,,,,,,,,"  330",",,X",,,,,,,"  360","W,,X","   90","W,,X",,,,,,,,,"   57",",,X","   40",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","1973-11-24","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   69",",,0,2400","    0",",,0","    0",",,0","  167",",,0","   22",",,0",,,"   90",",,X",,,"  100",",,X",,,,,,,,,,,,," 1848",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  164",",,X","  130",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-25","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   76",",,0,2400","    0",",,0","    0",",,0","   94",",,0","   44",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 0912",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,,,"  118",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-26","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","   10",",,0,2400","    0",",,0","    0",",,0","   83",",,0","   44",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1230",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  135","W,,X","   90","W,,X",,,,,,,,,"  118",",,X","   76",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-27","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    5",",,0,2400","    0",",,0","    0",",,0","  133",",,0","   78",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1230",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,,,"   77",",,X","   54",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00094847","1973-11-28","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","  292",",,0,2400","    0","T,,0","    0",",,0","   94",",,0","   22",",,0",,,"  100",",,X",,,"  100",",,X",,,,,,,,,,,,," 1924",",,X","    0",",,X",,,,,,,,,"    0",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,,,"  175",",,X","  116",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00094847","1973-11-29","42.23113","-83.33121","191.9","DETROIT METRO AIRPORT, MI US","    0","T,,0,2400","    0","T,,0","    0",",,0","   39",",,0","   -6",",,0",,,"   80",",,X",,,"   80",",,X",,,,,,,,,,,,," 2312",",,X","   46",",,X",,,,,,,,,"  258",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,,,"  164",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
