"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023062","1968-05-15","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   61",",,0","   40",",,X","   30",",,X",,,,,,,,," 1148",",,X","   88",",,X",,,,,"  756",",,X",,,"  270","W,,X","  315","W,,X",,,,,"  149",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-05-16","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   33",",,0,2400","    0","T,,0,","    0",",,0,","   67",",,0","    6",",,0","   90",",,X","  100",",,X",,,,,,,,," 1012",",,X","    3",",,X",,,,,"   24",",,X",,,"  360","W,,X","  360","W,,X",,,,,"   98",",,X","   76",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00023062","1968-05-17","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    8",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   -6",",,0","   50",",,X","   40",",,X",,,,,,,,," 1612",",,X","   76",",,X",,,,,"  654",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  129",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-18","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   51",",,0,2400","    0",",,0,","    0",",,0,","  167",",,0","   22",",,0","   60",",,X","   70",",,X",,,,,,,,," 1742",",,X","   67",",,X",,,,,"  588",",,X",,,"   45","W,,X","   45","W,,X",,,,,"  134",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-19","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  178",",,0","    0",",,0","   30",",,X","   20",",,X",,,,,,,,," 2012",",,X","   89",",,X",,,,,"  768",",,X",,,"   45","W,,X","   45","W,,X",,,,,"   98",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-20","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  156",",,0","   33",",,0","   80",",,X","   90",",,X",,,,,,,,," 1842",",,X","   30",",,X",,,,,"  264",",,X",,,"  180","W,,X","  180","W,,X",,,,,"   82",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-21","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","   50",",,0","   50",",,X","   60",",,X",,,,,,,,," 1548",",,X","   91",",,X",,,,,"  798",",,X",,,"  135","W,,X","  180","W,,X",,,,,"  129",",,X","   98",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-05-22","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    8",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","   83",",,0","   90",",,X","   80",",,X",,,,,,,,," 1624",",,X","   34",",,X",,,,,"  294",",,X",,,"   45","W,,X","   90","W,,X",,,,,"  103",",,X","   76",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-23","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   67",",,0","   80",",,X","   70",",,X",,,,,,,,," 1324",",,X","   47",",,X",,,,,"  408",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  144",",,X","  103",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-24","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   13",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","   44",",,0","   90",",,X","  100",",,X",,,,,,,,," 1248",",,X","   10",",,X",,,,,"   90",",,X",,,"  135","W,,X","  135","W,,X",,,,,"  144",",,X","  103",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-25","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   50",",,0","   70",",,X","   60",",,X",,,,,,,,," 1736",",,X","   60",",,X",,,,,"  528",",,X",,,"   90","W,,X","  135","W,,X",,,,,"  113",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-26","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    8",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   67",",,0","   60",",,X","   60",",,X",,,,,,,,," 1718",",,X","   58",",,X",,,,,"  516",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  134",",,X","   98",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-27","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","   39",",,0","   20",",,X","   20",",,X",,,,,,,,," 0006",",,X","   83",",,X",,,,,"  726",",,X",,,"  270","W,,X","  270","W,,X",,,,,"  103",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-05-28","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","   33",",,0","    0",",,X","    0",",,X",,,,,,,,," 1030",",,X","   90",",,X",,,,,"  798",",,X",,,"  360","W,,X","  315","W,,X",,,,,"  103",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-05-29","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  294",",,0","   83",",,0","   70",",,X","   80",",,X",,,,,,,,," 1518",",,X","   46",",,X",,,,,"  408",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  180",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-05-30","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  283",",,0","  122",",,0","   60",",,X","   60",",,X",,,,,,,,," 1230",",,X","   66",",,X",,,,,"  582",",,X",,,"  270","W,,X","  135","W,,X",,,,,"  170",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-05-31","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   20",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  100",",,0","   50",",,X","   40",",,X",,,,,,,,," 1406",",,X","   74",",,X",,,,,"  660",",,X",,,"  135","W,,X","  135","W,,X",,,,,"  118",",,X","   98",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-01","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  267",",,0","   83",",,0","   20",",,X","   20",",,X",,,,,,,,," 1536",",,X","   92",",,X",,,,,"  816",",,X",,,"   45","W,,X","   45","W,,X",,,,,"  113",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-02","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  300",",,0","   94",",,0","   40",",,X","   50",",,X",,,,,,,,," 1348",",,X","   94",",,X",,,,,"  840",",,X",,,"   45","W,,X","  180","W,,X",,,,,"   98",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-03","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  322",",,0","  133",",,0","   60",",,X","   60",",,X",,,,,,,,," 1712",",,X","   65",",,X",,,,,"  576",",,X",,,"   45","W,,X","  225","W,,X",,,,,"  170",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-04","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  278",",,0","  117",",,0","   70",",,X","   80",",,X",,,,,,,,," 1530",",,X","   62",",,X",,,,,"  558",",,X",,,"  135","W,,X","  135","W,,X",,,,,"  164",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-05","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  311",",,0","   83",",,0","   60",",,X","   70",",,X",,,,,,,,," 1700",",,X","   78",",,X",,,,,"  696",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  129",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-06","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  278",",,0","  133",",,0","   90",",,X","  100",",,X",,,,,,,,," 1700",",,X","   46",",,X",,,,,"  414",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  118",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-07","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   33",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  100",",,0","   80",",,X","   90",",,X",,,,,,,,," 1412",",,X","   39",",,X",,,,,"  348",",,X",,,"  180","W,,X","  180","W,,X",,,,,"  108",",,X","   72",",,X","    1",",,X",,,"    1",",,0",,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-08","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  267",",,0","  100",",,0","   50",",,X","   40",",,X",,,,,,,,," 1454",",,X","   72",",,X",,,,,"  648",",,X",,,"  180","W,,X","  180","W,,X",,,,,"  159",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-09","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   25",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","   50",",,0","   60",",,X","   60",",,X",,,,,,,,," 1642",",,X","   61",",,X",,,,,"  552",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  134",",,X","   98",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-10","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  222",",,0","   83",",,0","   90",",,X","   90",",,X",,,,,,,,," 1406",",,X","   19",",,X",,,,,"  168",",,X",,,"  225","W,,X","  315","W,,X",,,,,"  113",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-11","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  267",",,0","   78",",,0","   30",",,X","   30",",,X",,,,,,,,," 1354",",,X","   77",",,X",,,,,"  690",",,X",,,"  360","W,,X","  360","W,,X",,,,,"   93",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-12","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  311",",,0","   89",",,0","   20",",,X","   20",",,X",,,,,,,,," 2036",",,X","   85",",,X",,,,,"  768",",,X",,,"  225","W,,X","  225","W,,X",,,,,"  144",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-13","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  322",",,0","  128",",,0","   30",",,X","   30",",,X",,,,,,,,," 1148",",,X","   84",",,X",,,,,"  750",",,X",,,"  225","W,,X","  315","W,,X",,,,,"  134",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-14","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  244",",,0","  106",",,0","   80",",,X","   90",",,X",,,,,,,,," 1706",",,X","   41",",,X",,,,,"  366",",,X",,,"  180","W,,X","  180","W,,X",,,,,"  231",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-15","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  289",",,0","  106",",,0","   40",",,X","   40",",,X",,,,,,,,," 1918",",,X","   64",",,X",,,,,"  576",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  134",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-16","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  117",",,0","   40",",,X","   50",",,X",,,,,,,,," 0606",",,X","   62",",,X",,,,,"  558",",,X",,,"  360","W,,X","  360","W,,X",,,,,"   87",",,X","   76",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-17","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  328",",,0","  122",",,0","   40",",,X","   50",",,X",,,,,,,,," 1430",",,X","   96",",,X",,,,,"  858",",,X",,,"  225","W,,X","  180","W,,X",,,,,"  103",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-18","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    0",",,0,","    0",",,0,","  317",",,0","  117",",,0","   50",",,X","   40",",,X",,,,,,,,," 2106",",,X","   66",",,X",,,,,"  594",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  154",",,X","  103",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-19","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  344",",,0","  117",",,0","   60",",,X","   50",",,X",,,,,,,,," 2248",",,X","   80",",,X",,,,,"  720",",,X",,,"  135","W,,X","  135","W,,X",,,,,"  154",",,X","  121",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-20","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  361",",,0","  194",",,0","   60",",,X","   70",",,X",,,,,,,,," 0006",",,X","   66",",,X",,,,,"  600",",,X",,,"  180","W,,X","  180","W,,X",,,,,"  154",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-21","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  306",",,0","  111",",,0","   10",",,X","    0",",,X",,,,,,,,," 0012",",,X","  100",",,X",,,,,"  900",",,X",,,"   45","W,,X","   45","W,,X",,,,,"  129",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-22","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  350",",,0","  144",",,0","   30",",,X","   30",",,X",,,,,,,,," 1942",",,X","   70",",,X",,,,,"  636",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  118",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-23","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  333",",,0","  122",",,0","   40",",,X","   30",",,X",,,,,,,,," 1806",",,X","   72",",,X",,,,,"  654",",,X",,,"  225","W,,X","  225","W,,X",,,,,"  164",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-24","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   66",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  100",",,0","   70",",,X","   80",",,X",,,,,,,,," 1542",",,X","    8",",,X",,,,,"   72",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  154",",,X","  125",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-06-25","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","   72",",,0","   40",",,X","   40",",,X",,,,,,,,," 1242",",,X","   76",",,X",,,,,"  678",",,X",,,"   45","W,,X","   45","W,,X",,,,,"  113",",,X","   85",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-26","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  261",",,0","   44",",,0","   60",",,X","   60",",,X",,,,,,,,," 1318",",,X","   75",",,X",,,,,"  678",",,X",,,"  360","W,,X","  360","W,,X",,,,,"   82",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-27","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  344",",,0","  122",",,0","   20",",,X","   20",",,X",,,,,,,,," 1300",",,X","   94",",,X",,,,,"  846",",,X",,,"  180","W,,X","  315","W,,X",,,,,"  113",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-28","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  356",",,0","  144",",,0","   20",",,X","   30",",,X",,,,,,,,," 1518",",,X","   83",",,X",,,,,"  744",",,X",,,"  270","W,,X","  180","W,,X",,,,,"  103",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-29","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  350",",,0","   89",",,0","   10",",,X","   10",",,X",,,,,,,,," 1418",",,X","   85",",,X",,,,,"  768",",,X",,,"  225","W,,X","  225","W,,X",,,,,"  123",",,X","   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-06-30","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  267",",,0","   44",",,0","   10",",,X","   10",",,X",,,,,,,,," 2300",",,X","   98",",,X",,,,,"  876",",,X",,,"   45","W,,X","   45","W,,X",,,,,"   98",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-07-01","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  106",",,0","   20",",,X","    0",",,X",,,,,,,,," 1812",",,X","   96",",,X",,,,,"  864",",,X",,,"  360","W,,X","  360","W,,X",,,,,"  103",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-02","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  278",",,0","   83",",,0","   30",",,X","   20",",,X",,,,,,,,," 1542",",,X","   84",",,X",,,,,"  756",",,X",,,"   45","W,,X","  135","W,,X",,,,,"  144",",,X","  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-07-03","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  300",",,0","  100",",,0","   10",",,X","    0",",,X",,,,,,,,," 1500",",,X","   96",",,X",,,,,"  864",",,X",,,"  360","W,,X","  360","W,,X",,,,,"  108",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-07-04","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  294",",,0","  106",",,0","   50",",,X","   50",",,X",,,,,,,,," 1436",",,X","   61",",,X",,,,,"  552",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  134",",,X","  103",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-05","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   41",",,0,2400","    0",",,0,","    0",",,0,","  194",",,0","  128",",,0","  100",",,X","  100",",,X",,,,,,,,," 0100",",,X","    4",",,X",,,,,"   36",",,X",,,"  270","W,,X","  270","W,,X",,,,,"   62",",,X","   45",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-06","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  272",",,0","  111",",,0","   50",",,X","   50",",,X",,,,,,,,," 1612",",,X","   65",",,X",,,,,"  582",",,X",,,"  360","W,,X","  360","W,,X",,,,,"   82",",,X","   63",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00023062","1968-07-07","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  317",",,0","  122",",,0","   30",",,X","   30",",,X",,,,,,,,," 1754",",,X","   75",",,X",,,,,"  672",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  123",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-07-08","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0",",,0,2400","    0",",,0,","    0",",,0,","  294",",,0","  111",",,0","   60",",,X","   60",",,X",,,,,,,,," 1412",",,X","   41",",,X",,,,,"  372",",,X",,,"  270","W,,X","  270","W,,X",,,,,"  159",",,X","  116",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023062","1968-07-09","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  311",",,0","  117",",,0","   40",",,X","   40",",,X",,,,,,,,," 1354",",,X","   68",",,X",,,,,"  600",",,X",,,"  270","W,,X","  135","W,,X",,,,,"  129",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-10","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  322",",,0","  128",",,0","   40",",,X","   40",",,X",,,,,,,,," 1506",",,X","   69",",,X",,,,,"  612",",,X",,,"  360","W,,X","  360","W,,X",,,,,"  164",",,X","  134",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-11","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    3",",,0,2400","    0",",,0,","    0",",,0,","  289",",,0","  133",",,0","   50",",,X","   70",",,X",,,,,,,,," 1454",",,X","   29",",,X",,,,,"  258",",,X",,,"  270","W,,X","  270","W,,X",,,,,"  103",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-12","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","   23",",,0,2400","    0",",,0,","    0",",,0,","  317",",,0","  128",",,0","   30",",,X","   30",",,X",,,,,,,,," 1712",",,X","   76",",,X",,,,,"  672",",,X",,,"  315","W,,X","  315","W,,X",,,,,"  170",",,X","  112",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-13","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  344",",,0","  150",",,0","   30",",,X","   40",",,X",,,,,,,,," 1906",",,X","   70",",,X",,,,,"  618",",,X",,,"  180","W,,X","  180","W,,X",,,,,"  175",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-14","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  350",",,0","  194",",,0","   80",",,X","   80",",,X",,,,,,,,," 1442",",,X","   29",",,X",,,,,"  258",",,X",,,"  270","W,,X","  270","W,,X",,,,,"  149",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023062","1968-07-15","39.76746","-104.86948","1610.6","DENVER CENTRAL PARK, CO US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  328",",,0","  172",",,0","   70",",,X","   70",",,X",,,,,,,,," 1224",",,X","   37",",,X",,,,,"  330",",,X",,,"  270","W,,X","  270","W,,X",,,,,"  175",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
