"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00024011","1966-01-15","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    5",",,0,2400","   23",",,0","   51",",,0,","  -72",",,0"," -167",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"    0",",,X",,,,,,,,,"    0",",,X",,,,,,,,,"   90","W,,X","   51",",,X",,,,,,,,,"   80",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-16","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    3",",,0,2400","    8",",,0","   76",",,0,"," -167",",,0"," -311",",,0","   50",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,"   79",",,X",,,,,,,,,"  426",",,X",,,,,,,,,"   45","W,,X","   58",",,X",,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-17","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,"," -122",",,0"," -333",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  540",",,X",,,,,,,,,"   45","W,,X","   58",",,X",,,,,,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-01-18","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,","  -50",",,0"," -222",",,0","   60",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  546",",,X",,,,,,,,,"  135","W,,X","   56",",,X",,,,,,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-01-19","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    8",",,0,2400","    8",",,0","   76",",,0,"," -106",",,0"," -206",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    6",",,X",,,,,,,,,"  315","W,,X","   56",",,X",,,,,,,,,"  125",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-20","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    8",",,0,2400","   10",",,0","   76",",,0,"," -206",",,0"," -306",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,"   37",",,X",,,,,,,,,"  204",",,X",,,,,,,,,"  315","W,,X","   71",",,X",,,,,,,,,"   89",",,X",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-21","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,"," -217",",,0"," -367",",,0","   40",",,X","   40",",,X",,,,,,,,,,,,,,,,,,,"   86",",,X",,,,,,,,,"  474",",,X",,,,,,,,,"  135","W,,X","   71",",,X",,,,,,,,,"   40",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-22","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,"," -222",",,0"," -350",",,0","   30",",,X","   20",",,X",,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  552",",,X",,,,,,,,,"  315","W,,X","   71",",,X",,,,,,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-23","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,"," -256",",,0"," -378",",,0","   40",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,"   89",",,X",,,,,,,,,"  492",",,X",,,,,,,,,"   45","W,,X","   71",",,X",,,,,,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-24","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,"," -222",",,0"," -333",",,0","   60",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,"   57",",,X",,,,,,,,,"  318",",,X",,,,,,,,,"   45","W,,X","   71",",,X",,,,,,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-25","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,"," -167",",,0"," -272",",,0","   40",",,X","   10",",,X",,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  558",",,X",,,,,,,,,"  180","W,,X","   71",",,X",,,,,,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-26","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    3",",,0,2400","    3",",,0","   76",",,0,"," -139",",,0"," -233",",,0","  100",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,"   39",",,X",,,,,,,,,"  222",",,X",,,,,,,,,"  315","W,,X","   74",",,X",,,,,,,,,"  121",",,X",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-27","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,"," -233",",,0"," -283",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,"   66",",,X",,,,,,,,,"  372",",,X",,,,,,,,,"  315","W,,X","   74",",,X",,,,,,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-28","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    3",",,0,2400","    5",",,0","   76",",,0,"," -261",",,0"," -394",",,0","   30",",,X","   20",",,X",,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  570",",,X",,,,,,,,,"   45","W,,X","   74",",,X",,,,,,,,,"   40",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-01-29","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,"," -233",",,0"," -394",",,0","   50",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  570",",,X",,,,,,,,,"  315","W,,X","   74",",,X",,,,,,,,,"   31",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-01-30","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,"," -139",",,0"," -294",",,0","   80",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,"   49",",,X",,,,,,,,,"  270",",,X",,,,,,,,,"  135","W,,X","   74",",,X",,,,,,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-01-31","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,"," -133",",,0"," -256",",,0","   50",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,"   72",",,X",,,,,,,,,"  414",",,X",,,,,,,,,"   45","W,,X","   74",",,X",,,,,,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-02-01","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,"," -106",",,0"," -272",",,0","   20",",,X","   10",",,X",,,,,,,,,,,,,,,,,,,"   88",",,X",,,,,,,,,"  510",",,X",,,,,,,,,"  135","W,,X","   69",",,X",,,,,,,,,"   36",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-02-02","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,","  -78",",,0"," -217",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"   10",",,X",,,,,,,,,"   60",",,X",,,,,,,,,"  315","W,,X","   69",",,X",,,,,,,,,"   94",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-03","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,","  -83",",,0"," -206",",,0","   80",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,"   62",",,X",,,,,,,,,"  366",",,X",,,,,,,,,"  315","W,,X","   69",",,X",,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-04","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,","  -50",",,0"," -133",",,0","   90",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,"   51",",,X",,,,,,,,,"  300",",,X",,,,,,,,,"  180","W,,X","   69",",,X",,,,,,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-05","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,","   33",",,0"," -144",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"   92",",,X",,,,,,,,,"  540",",,X",,,,,,,,,"  360","W,,X","   69",",,X",,,,,,,,,"   27",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-02-06","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   51",",,0,","   61",",,0"," -122",",,0","   60",",,X","   30",",,X",,,,,,,,,,,,,,,,,,,"   85",",,X",,,,,,,,,"  504",",,X",,,,,,,,,"  270","W,,X","   69",",,X",,,,,,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-07","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   25",",,0,","   -6",",,0","  -67",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"    0",",,X",,,,,,,,,"    0",",,X",,,,,,,,,"   90","W,,X",,,,,,,,,,,"   94",",,X",,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024011","1966-02-08","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    5",",,0","   25",",,0,","   28",",,0","  -33",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"   20",",,X",,,,,,,,,"  120",",,X",,,,,,,,,"  315","W,,X",,,,,,,,,,,"   54",",,X","    1",",,X","    1",",,X",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024011","1966-02-09","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","   89",",,0,2400","  109",",,0","   76",",,0,","   -6",",,0","  -89",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"   16",",,X",,,,,,,,,"   96",",,X",,,,,,,,,"  315","W,,X","   89",",,X",,,,,,,,,"  125",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-10","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  102",",,0,","  -50",",,0"," -156",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"   12",",,X",,,,,,,,,"   72",",,X",,,,,,,,,"  315","W,,X","  119",",,X",,,,,,,,,"   72",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-11","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  102",",,0,","  -22",",,0"," -206",",,0","   60",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,"   90",",,X",,,,,,,,,"  546",",,X",,,,,,,,,"  180","W,,X","  119",",,X",,,,,,,,,"   63",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-12","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","  102",",,0,","   22",",,0"," -167",",,0","   60",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,"   76",",,X",,,,,,,,,"  468",",,X",,,,,,,,,"  315","W,,X","  119",",,X",,,,,,,,,"  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-02-13","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","  102",",,0,","  -67",",,0"," -244",",,0","   40",",,X","   40",",,X",,,,,,,,,,,,,,,,,,,"   79",",,X",,,,,,,,,"  486",",,X",,,,,,,,,"  180","W,,X","  119",",,X",,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-02-14","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  102",",,0,","  -72",",,0"," -206",",,0","   70",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,"   77",",,X",,,,,,,,,"  480",",,X",,,,,,,,,"  315","W,,X","  119",",,X",,,,,,,,,"  116",",,X",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-15","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  102",",,0,"," -122",",,0"," -278",",,0","   70",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,"   64",",,X",,,,,,,,,"  396",",,X",,,,,,,,,"  270","W,,X","  114",",,X",,,,,,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-16","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","  102",",,0,"," -122",",,0"," -278",",,0","    0",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  624",",,X",,,,,,,,,"  315","W,,X","  114",",,X",,,,,,,,,"  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-02-17","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","   15",",,0,2400","   23",",,0","  102",",,0,"," -211",",,0"," -289",",,0","   80",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"    2",",,X",,,,,,,,,"   12",",,X",,,,,,,,,"   45","W,,X","  114",",,X",,,,,,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-18","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  127",",,0,"," -239",",,0"," -300",",,0","   90",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"   55",",,X",,,,,,,,,"  348",",,X",,,,,,,,,"   45","W,,X","  127",",,X",,,,,,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-19","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  127",",,0,"," -183",",,0"," -300",",,0","   50",",,X","   60",",,X",,,,,,,,,,,,,,,,,,,"   65",",,X",,,,,,,,,"  414",",,X",,,,,,,,,"  135","W,,X","  127",",,X",,,,,,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-20","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  127",",,0,"," -144",",,0"," -244",",,0","   70",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,"   26",",,X",,,,,,,,,"  168",",,X",,,,,,,,,"  135","W,,X","  127",",,X",,,,,,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-21","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","  127",",,0,"," -117",",,0"," -256",",,0","   70",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"   57",",,X",,,,,,,,,"  360",",,X",,,,,,,,,"  135","W,,X","  124",",,X",,,,,,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-02-22","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  127",",,0,","  -94",",,0"," -222",",,0","   60",",,X","   30",",,X",,,,,,,,,,,,,,,,,,,"   91",",,X",,,,,,,,,"  588",",,X",,,,,,,,,"  180","W,,X","  124",",,X",,,,,,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-23","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  127",",,0,","  -28",",,0"," -178",",,0","   80",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,"   57",",,X",,,,,,,,,"  372",",,X",,,,,,,,,"  180","W,,X","  122",",,X",,,,,,,,,"   85",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024011","1966-02-24","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   76",",,0,","    6",",,0"," -156",",,0","   50",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,"   96",",,X",,,,,,,,,"  618",",,X",,,,,,,,,"  270","W,,X","  102",",,X",,,,,,,,,"   45",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-25","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   51",",,0,","  -56",",,0","  -83",",,0","  100",",,X","   90",",,X",,,,,,,,,,,,,,,,,,,"   23",",,X",,,,,,,,,"  150",",,X",,,,,,,,,"  135","W,,X","   89",",,X",,,,,,,,,"   76",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-26","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","   51",",,0,","    6",",,0","  -72",",,0","  100",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"   28",",,X",,,,,,,,,"  186",",,X",,,,,,,,,"  135","W,,X","   89",",,X",,,,,,,,,"   85",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-02-27","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   51",",,0,","   56",",,0"," -122",",,0","   30",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,"  100",",,X",,,,,,,,,"  660",",,X",,,,,,,,,"  225","W,,X","   76",",,X",,,,,,,,,"   58",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-02-28","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   25",",,0,","   33",",,0","  -78",",,0","   40",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,"   71",",,X",,,,,,,,,"  468",",,X",,,,,,,,,"  270","W,,X",,,,,,,,,,,"  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-03-01","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","    0","T,,0,","   11",",,0"," -150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-03-02","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","   81",",,0,2400","   86",",,0","    0","T,,0,","  -17",",,0","  -56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-03-03","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","  315",",,0,2400","  394",",,0","  203",",,0,","  -56",",,0"," -117",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-03-04","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","   66",",,0,2400","   89",",,0","  432",",,0,","  -78",",,0"," -133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-03-05","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","  457",",,0,","  -56",",,0"," -150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-03-06","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","  457",",,0,","  -78",",,0"," -239",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-03-07","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0","T,,0,2400","    0","T,,0","  381",",,0,","  -11",",,0"," -178",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024011","1966-03-08","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","  229",",,0,","   39",",,0","  -50",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-03-09","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","  102",",,0,","   39",",,0","  -33",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-03-10","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,","   56",",,0","  -33",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024011","1966-03-11","46.78232","-100.75752","503.2","BISMARCK MUNICIPAL AIRPORT, ND US","    0",",,0,2400","    0",",,0","   76",",,0,","  100",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
