"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN03","SN03_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX03","SX03_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00024127","1954-09-17","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  267",",,0","  111",",,0",,,,,,,,,,,,,,,,,,," 0936",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"  143",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-18","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  233",",,0","   33",",,0",,,,,,,,,,,,,,,,,,," 0400",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-19","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  261",",,0","   61",",,0",,,,,,,,,,,,,,,,,,," 1712",",,X",,,,,,,,,,,,,,,,,,,"   45","W,,X",,,,,,,,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-20","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  244",",,0","   33",",,0",,,,,,,,,,,,,,,,,,," 1442",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-21","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  272",",,0","   50",",,0",,,,,,,,,,,,,,,,,,," 1542",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-22","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   66",",,0,","    0",",,0,","    0",",,0,","  328",",,0","  122",",,0",,,,,,,,,,,,,,,,,,," 1748",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"  174",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-09-23","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   25",",,0,","    0",",,0,","    0",",,0,","  189",",,0","   94",",,0",,,,,,,,,,,,,,,,,,," 0554",",,X",,,,,,,,,,,,,,,,,,,"  360","W,,X",,,,,,,,,,,"  156",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-09-24","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    5",",,0,","    0",",,0,","    0",",,0,","  189",",,0","   89",",,0",,,,,,,,,,,,,,,,,,," 1612",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-09-25","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   15",",,0,","    0",",,0,","    0",",,0,","  233",",,0","   78",",,0",,,,,,,,,,,,,,,,,,," 1706",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-09-26","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  244",",,0","   94",",,0",,,,,,,,,,,,,,,,,,," 0330",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-27","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  272",",,0","  100",",,0",,,,,,,,,,,,,,,,,,," 0942",",,X",,,,,,,,,,,,,,,,,,,"  270","W,,X",,,,,,,,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-28","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  239",",,0","  106",",,0",,,,,,,,,,,,,,,,,,," 2206",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-29","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  150",",,0","   17",",,0",,,,,,,,,,,,,,,,,,," 1318",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-09-30","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  183",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,," 1306",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-01","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  222",",,0","   17",",,0",,,,,,,,,,,,,,,,,,," 1624",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-02","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  272",",,0","   61",",,0",,,,,,,,,,,,,,,,,,," 1012",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-03","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  256",",,0","  117",",,0",,,,,,,,,,,,,,,,,,," 1512",",,X",,,,,,,,,,,,,,,,,,,"  225","W,,X",,,,,,,,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-04","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   28",",,0,","    0",",,0,","    0",",,0,","  228",",,0","  100",",,0",,,,,,,,,,,,,,,,,,," 1700",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   80",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-10-05","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  211",",,0","   61",",,0",,,,,,,,,,,,,,,,,,," 1518",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-06","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  283",",,0","   61",",,0",,,,,,,,,,,,,,,,,,," 1336",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-07","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    5",",,0,","    0",",,0,","    0",",,0,","  306",",,0","  139",",,0",,,,,,,,,,,,,,,,,,," 1912",",,X",,,,,,,,,,,,,,,,,,,"  225","W,,X",,,,,,,,,,,"  130",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-10-08","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    8",",,0,","    0",",,0,","    0",",,0,","  278",",,0","  139",",,0",,,,,,,,,,,,,,,,,,," 1154",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"  143",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-10-09","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    3",",,0,","    0",",,0,","    0",",,0,","  211",",,0","   72",",,0",,,,,,,,,,,,,,,,,,," 0454",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-10-10","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  217",",,0","   50",",,0",,,,,,,,,,,,,,,,,,," 1742",",,X",,,,,,,,,,,,,,,,,,,"  360","W,,X",,,,,,,,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-11","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  250",",,0","   44",",,0",,,,,,,,,,,,,,,,,,," 1218",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"  152",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-12","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   23",",,0,","    0",",,0,","    0",",,0,","  194",",,0","   22",",,0",,,,,,,,,,,,,,,,,,," 2136",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"  152",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-10-13","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    5",",,0,","    0",",,0,","    0",",,0,","  128",",,0","   17",",,0",,,,,,,,,,,,,,,,,,," 1224",",,X",,,,,,,,,,,,,,,,,,,"  225","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-10-14","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  139",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,," 1406",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-15","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  178",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,," 1548",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-16","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  217",",,0","    6",",,0",,,,,,,,,,,,,,,,,,," 1554",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-17","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  233",",,0","   39",",,0",,,,,,,,,,,,,,,,,,," 1148",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-18","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  228",",,0","   17",",,0",,,,,,,,,,,,,,,,,,," 1148",",,X",,,,,,,,,,,,,,,,,,,"  225","W,,X",,,,,,,,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-19","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  261",",,0","   50",",,0",,,,,,,,,,,,,,,,,,," 1118",",,X",,,,,,,,,,,,,,,,,,,"  225","W,,X",,,,,,,,,,,"  125",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-20","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  172",",,0","   17",",,0",,,,,,,,,,,,,,,,,,," 1412",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-21","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  206",",,0","   17",",,0",,,,,,,,,,,,,,,,,,," 1424",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-22","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  228",",,0","   28",",,0",,,,,,,,,,,,,,,,,,," 1330",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-23","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0","T,,0,","    0",",,0,","    0",",,0,","  150",",,0","   50",",,0",,,,,,,,,,,,,,,,,,," 1324",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-10-24","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   53",",,0,","    0",",,0,","    0",",,0,","  100",",,0","   22",",,0",,,,,,,,,,,,,,,,,,," 1318",",,X",,,,,,,,,,,,,,,,,,,"   45","W,,X",,,,,,,,,,,"  152",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024127","1954-10-25","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","   13",",,0,","    0","T,,0,","    0",",,0,","   50",",,0","    0",",,0",,,,,,,,,,,,,,,,,,," 0042",",,X",,,,,,,,,,,,,,,,,,,"  360","W,,X",,,,,,,,,,,"   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024127","1954-10-26","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  100",",,0","    0",",,0",,,,,,,,,,,,,,,,,,," 1318",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-27","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  117",",,0","  -33",",,0",,,,,,,,,,,,,,,,,,," 1254",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-28","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  139",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,," 0836",",,X",,,,,,,,,,,,,,,,,,,"  270","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-29","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  144",",,0","  -28",",,0",,,,,,,,,,,,,,,,,,," 1318",",,X",,,,,,,,,,,,,,,,,,,"  360","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-30","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  139",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,," 1300",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-10-31","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  156",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,," 1318",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-01","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  156",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,," 1418",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-02","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  161",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,," 1248",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-03","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  156",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,," 1354",",,X",,,,,,,,,,,,,,,,,,,"  270","W,,X",,,,,,,,,,,"   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-04","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  167",",,0","   -6",",,0",,,,,,,,,,,,,,,,,,," 0906",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-05","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  167",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,," 1424",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-06","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  161",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,," 0300",",,X",,,,,,,,,,,,,,,,,,,"  135","W,,X",,,,,,,,,,,"   31",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-07","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  172",",,0","  -33",",,0",,,,,,,,,,,,,,,,,,," 1606",",,X",,,,,,,,,,,,,,,,,,,"  315","W,,X",,,,,,,,,,,"   49",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-08","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  183",",,0","    6",",,0",,,,,,,,,,,,,,,,,,," 1242",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"   85",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024127","1954-11-09","40.77069","-111.96503","1288.4","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","    0",",,0,","    0",",,0,","    0",",,0,","  206",",,0","   17",",,0",,,,,,,,,,,,,,,,,,," 1336",",,X",,,,,,,,,,,,,,,,,,,"  180","W,,X",,,,,,,,,,,"  107",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
