"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV18","WV18_ATTRIBUTES"
"USW00024033","1938-07-01","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  202","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-02","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  202","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-03","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  186","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-04","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  187","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-05","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  168","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-06","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  169","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-07","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  188","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-08","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  221","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-09","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  203","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-10","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  232","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-11","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  251","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-12","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  246","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-13","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  230","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-14","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  224","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-15","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  236","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-16","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  199","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-17","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  199","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-18","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  236","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-19","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  235","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-20","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  217","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-21","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  221","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-22","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  241","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-23","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  267","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-24","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  174","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-25","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  156","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-26","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  177","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-27","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  218","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-28","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  235","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-29","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  195","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-30","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  239","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-07-31","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  254","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-01","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  186","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-02","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  128","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-03","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   97","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-04","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  122","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-05","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  127","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-06","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  133","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-07","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  127","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-08","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  131","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-09","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  145","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-10","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  135","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-11","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  159","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-12","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  154","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-13","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  130","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-14","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  109","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-15","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  103","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-16","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  114","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-17","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  119","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-18","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  121","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-19","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  102","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-20","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   96","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-21","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  117","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-22","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  123","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-23","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  137","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-24","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  156","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-25","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  138","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-26","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  125","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-27","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  143","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-28","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  141","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-29","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  151","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-30","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  142","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-08-31","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  133","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-01","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  174","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-02","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  176","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-03","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  201","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-04","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  207","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-05","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  197","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-06","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  168","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-07","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  181","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-08","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  202","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-09","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  171","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024033","1938-09-10","45.80721","-108.54618","1094.3","BILLINGS INTERNATIONAL AIRPORT, MT US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  154","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
