"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013740","1961-06-21","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  442",",,0,null","    0",",,0,","    0",",,0,","  217",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-06-22","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  112",",,0,null","    0",",,0,","    0",",,0,","  272",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-06-23","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  311",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-06-24","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   53",",,0,null","    0",",,0,","    0",",,0,","  272",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-06-25","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   43",",,0,null","    0",",,0,","    0",",,0,","  278",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-06-26","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  231",",,0,null","    0",",,0,","    0",",,0,","  233",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-06-27","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  206",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-06-28","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  228",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-06-29","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  289",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-06-30","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  322",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-01","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  339",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-02","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  333",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-03","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  317",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-04","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  306",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-05","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   43",",,0,null","    0",",,0,","    0",",,0,","  300",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-06","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   94",",,0,null","    0",",,0,","    0",",,0,","  228",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-07","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   58",",,0,null","    0",",,0,","    0",",,0,","  283",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-08","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  353",",,0,null","    0",",,0,","    0",",,0,","  300",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-09","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  272",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-10","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  283",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-11","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  289",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-12","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    5",",,0,null","    0",",,0,","    0",",,0,","  272",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-13","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  328",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-14","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  333",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-15","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  333",",,0","  217",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-16","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  114",",,0,null","    0",",,0,","    0",",,0,","  339",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-17","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  322",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-18","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  322",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-19","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  317",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-20","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  333",",,0","  228",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-21","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  339",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-22","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  350",",,0","  228",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-23","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  361",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-24","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  350",",,0","  222",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-25","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  361",",,0","  222",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-26","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   10",",,0,null","    0",",,0,","    0",",,0,","  339",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-07-27","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  328",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-28","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  333",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-29","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  344",",,0","  217",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-30","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  344",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-07-31","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   46",",,0,null","    0",",,0,","    0",",,0,","  361",",,0","  217",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-01","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  322",",,0","  217",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-02","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  311",",,0","  200",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-03","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  350",",,0","  228",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-04","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  317",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-05","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   81",",,0,null","    0",",,0,","    0",",,0,","  250",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-06","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  317",",,0","  217",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  144",",,X",,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-07","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   25",",,0,null","    0",",,0,","    0",",,0,","  311",",,0","  217",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-08","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  328",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-09","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  339",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-10","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  339",",,0","  222",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-11","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  333",",,0","  233",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-12","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  104",",,0,null","    0",",,0,","    0",",,0,","  356",",,0","  228",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-13","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  300",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-14","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  283",",,0","  144",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-15","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  300",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-16","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  333",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-17","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  317",",,0","  172",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-18","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0",",,0,null","    0",",,0,","    0",",,0,","  306",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","1961-08-19","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    8",",,0,null","    0",",,0,","    0",",,0,","  256",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-20","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  411",",,0,null","    0",",,0,","    0",",,0,","  211",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-21","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","   18",",,0,null","    0",",,0,","    0",",,0,","  256",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-22","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    3",",,0,null","    0",",,0,","    0",",,0,","  283",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-23","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  157",",,0,null","    0",",,0,","    0",",,0,","  283",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-24","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","    0","T,,0,null","    0",",,0,","    0",",,0,","  311",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00013740","1961-08-25","37.51154","-77.32338","50.7","RICHMOND INTERNATIONAL AIRPORT, VA US","  114",",,0,null","    0",",,0,","    0",",,0,","  278",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
